time_ms,voltage_V,Rs_ohm,temp_C,humidity_pct,pressure_hPa
18021918,0.5543,80212.0,180.13,100.00,-142.04
18023918,0.5544,80181.5,180.13,100.00,-142.04
18025918,0.5546,80151.0,180.13,100.00,-142.04
18027918,0.5552,80059.7,180.13,100.00,-142.07
18029918,0.5550,80090.1,180.13,100.00,-142.07
18031918,0.5546,80151.0,180.13,100.00,-142.04
18033918,0.5554,80029.3,180.13,100.00,-142.07
18035918,0.5548,80120.5,180.13,100.00,-142.07
18037918,0.5548,80120.5,180.13,100.00,-142.07
18039918,0.5554,80029.3,180.13,100.00,-142.07
18041918,0.5554,80029.3,180.13,100.00,-142.07
18043918,0.5554,80029.3,180.13,100.00,-142.07
18045918,0.5544,80181.5,180.13,100.00,-142.04
18047918,0.5544,80181.5,180.13,100.00,-142.04
18049918,0.5554,80029.3,180.13,100.00,-142.07
18051918,0.5544,80181.5,180.13,100.00,-142.04
18053918,0.5554,80029.3,180.13,100.00,-142.07
18055918,0.5541,80242.5,180.13,100.00,-142.04
18057918,0.5539,80273.1,180.13,100.00,-142.04
18059918,0.5531,80395.5,180.13,100.00,-142.04
18061918,0.5537,80303.6,180.13,100.00,-142.04
18063918,0.5539,80273.1,180.13,100.00,-142.04
18065918,0.5527,80456.8,180.13,100.00,-142.04
18067918,0.5541,80242.5,180.13,100.00,-142.04
18069918,0.5537,80303.6,180.13,100.00,-142.04
18071918,0.5537,80303.6,180.13,100.00,-142.04
18073918,0.5527,80456.8,180.13,100.00,-142.04
18075918,0.5535,80334.2,180.13,100.00,-142.04
18077918,0.5543,80212.0,180.13,100.00,-142.04
18079918,0.5531,80395.5,180.13,100.00,-142.04
18081918,0.5537,80303.6,180.13,100.00,-142.04
18083918,0.5533,80364.9,180.13,100.00,-142.04
18085918,0.5544,80181.5,180.13,100.00,-142.04
18087918,0.5535,80334.2,180.13,100.00,-142.04
18089918,0.5541,80242.5,180.13,100.00,-142.04
18091918,0.5539,80273.1,180.13,100.00,-142.04
18093918,0.5543,80212.0,180.13,100.00,-142.04
18095918,0.5543,80212.0,180.13,100.00,-142.04
18097918,0.5539,80273.1,180.13,100.00,-142.04
18099918,0.5548,80120.5,180.13,100.00,-142.07
18101918,0.5543,80212.0,180.13,100.00,-142.04
18103918,0.5535,80334.2,180.13,100.00,-142.04
18105918,0.5535,80334.2,180.13,100.00,-142.04
18107918,0.5541,80242.5,180.13,100.00,-142.04
18109918,0.5543,80212.0,180.13,100.00,-142.04
18111918,0.5541,80242.5,180.13,100.00,-142.04
18113918,0.5544,80181.5,180.13,100.00,-142.04
18115918,0.5548,80120.5,180.13,100.00,-142.07
18117918,0.5552,80059.7,180.13,100.00,-142.07
18119918,0.5554,80029.3,180.13,100.00,-142.07
18121918,0.5548,80120.5,180.13,100.00,-142.07
18123918,0.5544,80181.5,180.13,100.00,-142.04
18125918,0.5546,80151.0,180.13,100.00,-142.04
18127918,0.5554,80029.3,180.13,100.00,-142.07
18129918,0.5548,80120.5,180.13,100.00,-142.07
18131918,0.5554,80029.3,180.13,100.00,-142.07
18133918,0.5548,80120.5,180.13,100.00,-142.07
18135918,0.5548,80120.5,180.13,100.00,-142.07
18137918,0.5554,80029.3,180.13,100.00,-142.07
18139918,0.5550,80090.1,180.13,100.00,-142.07
18141918,0.5554,80029.3,180.13,100.00,-142.07
18143918,0.5552,80059.7,180.13,100.00,-142.07
18145918,0.5556,79998.9,180.13,100.00,-142.07
18147918,0.5548,80120.5,180.13,100.00,-142.07
18149918,0.5550,80090.1,180.13,100.00,-142.07
18151918,0.5548,80120.5,180.13,100.00,-142.07
18153918,0.5552,80059.7,180.13,100.00,-142.07
18155918,0.5554,80029.3,180.13,100.00,-142.07
18157918,0.5552,80059.7,180.13,100.00,-142.07
18159918,0.5546,80151.0,180.13,100.00,-142.04
18161918,0.5552,80059.7,180.13,100.00,-142.07
18163918,0.5554,80029.3,180.13,100.00,-142.07
18165918,0.5554,80029.3,180.13,100.00,-142.07
18167918,0.5544,80181.5,180.13,100.00,-142.04
18169918,0.5548,80120.5,180.13,100.00,-142.07
18171918,0.5546,80151.0,180.13,100.00,-142.04
18173918,0.5548,80120.5,180.13,100.00,-142.07
18175918,0.5548,80120.5,180.13,100.00,-142.07
18177918,0.5548,80120.5,180.13,100.00,-142.07
18179918,0.5539,80273.1,180.13,100.00,-142.04
18181918,0.5535,80334.2,180.13,100.00,-142.04
18183918,0.5539,80273.1,180.13,100.00,-142.04
18185918,0.5531,80395.5,180.13,100.00,-142.04
18187918,0.5535,80334.2,180.13,100.00,-142.04
18189918,0.5535,80334.2,180.13,100.00,-142.04
18191918,0.5533,80364.9,180.13,100.00,-142.04
18193918,0.5531,80395.5,180.13,100.00,-142.04
18195918,0.5527,80456.8,180.13,100.00,-142.04
18197918,0.5537,80303.6,180.13,100.00,-142.04
18199918,0.5531,80395.5,180.13,100.00,-142.04
18201918,0.5533,80364.9,180.13,100.00,-142.04
18203918,0.5541,80242.5,180.13,100.00,-142.04
18205918,0.5529,80426.1,180.13,100.00,-142.04
18207918,0.5529,80426.1,180.13,100.00,-142.04
18209918,0.5533,80364.9,180.13,100.00,-142.04
18211918,0.5533,80364.9,180.13,100.00,-142.04
18213918,0.5533,80364.9,180.13,100.00,-142.04
18215918,0.5537,80303.6,180.13,100.00,-142.04
18217918,0.5535,80334.2,180.13,100.00,-142.04
18219918,0.5544,80181.5,180.13,100.00,-142.04
18221918,0.5544,80181.5,180.13,100.00,-142.04
18223918,0.5550,80090.1,180.13,100.00,-142.07
18225918,0.5550,80090.1,180.13,100.00,-142.07
18227918,0.5544,80181.5,180.13,100.00,-142.04
18229918,0.5533,80364.9,180.13,100.00,-142.04
18231918,0.5548,80120.5,180.13,100.00,-142.07
18233918,0.5548,80120.5,180.13,100.00,-142.07
18235918,0.5554,80029.3,180.13,100.00,-142.07
18237918,0.5544,80181.5,180.13,100.00,-142.04
18239918,0.5541,80242.5,180.13,100.00,-142.04
18241918,0.5552,80059.7,180.13,100.00,-142.07
18243918,0.5550,80090.1,180.13,100.00,-142.07
18245918,0.5548,80120.5,180.13,100.00,-142.07
18247918,0.5554,80029.3,180.13,100.00,-142.07
18249918,0.5548,80120.5,180.13,100.00,-142.07
18251918,0.5550,80090.1,180.13,100.00,-142.07
18253918,0.5550,80090.1,180.13,100.00,-142.07
18255918,0.5543,80212.0,180.13,100.00,-142.04
18257918,0.5550,80090.1,180.13,100.00,-142.07
18259918,0.5548,80120.5,180.13,100.00,-142.07
18261918,0.5544,80181.5,180.13,100.00,-142.04
18263918,0.5558,79968.5,180.13,100.00,-142.07
18265918,0.5554,80029.3,180.13,100.00,-142.07
18267918,0.5548,80120.5,180.13,100.00,-142.07
18269918,0.5548,80120.5,180.13,100.00,-142.07
18271918,0.5554,80029.3,180.13,100.00,-142.07
18273918,0.5552,80059.7,180.13,100.00,-142.07
18275918,0.5548,80120.5,180.13,100.00,-142.07
18277918,0.5548,80120.5,180.13,100.00,-142.07
18279918,0.5558,79968.5,180.13,100.00,-142.07
18281918,0.5550,80090.1,180.13,100.00,-142.07
18283918,0.5554,80029.3,180.13,100.00,-142.07
18285918,0.5546,80151.0,180.13,100.00,-142.04
18287918,0.5548,80120.5,180.13,100.00,-142.07
18289918,0.5544,80181.5,180.13,100.00,-142.04
18291918,0.5548,80120.5,180.13,100.00,-142.07
18293918,0.5554,80029.3,180.13,100.00,-142.07
18295918,0.5544,80181.5,180.13,100.00,-142.04
18297918,0.5544,80181.5,180.13,100.00,-142.04
18299918,0.5537,80303.6,180.13,100.00,-142.04
18301918,0.5544,80181.5,180.13,100.00,-142.04
18303918,0.5546,80151.0,180.13,100.00,-142.04
18305918,0.5533,80364.9,180.13,100.00,-142.04
18307918,0.5531,80395.5,180.13,100.00,-142.04
18309918,0.5535,80334.2,180.13,100.00,-142.04
18311918,0.5535,80334.2,180.13,100.00,-142.04
18313918,0.5529,80426.1,180.13,100.00,-142.04
18315918,0.5535,80334.2,180.13,100.00,-142.04
18317918,0.5529,80426.1,180.13,100.00,-142.04
18319918,0.5533,80364.9,180.13,100.00,-142.04
18321918,0.5537,80303.6,180.13,100.00,-142.04
18323918,0.5529,80426.1,180.13,100.00,-142.04
18325918,0.5527,80456.8,180.13,100.00,-142.04
18327918,0.5535,80334.2,180.13,100.00,-142.04
18329918,0.5533,80364.9,180.13,100.00,-142.04
18331918,0.5544,80181.5,180.13,100.00,-142.04
18333918,0.5544,80181.5,180.13,100.00,-142.04
18335918,0.5541,80242.5,180.13,100.00,-142.04
18337918,0.5544,80181.5,180.13,100.00,-142.04
18339918,0.5544,80181.5,180.13,100.00,-142.04
18341918,0.5544,80181.5,180.13,100.00,-142.04
18343918,0.5548,80120.5,180.13,100.00,-142.07
18345918,0.5546,80151.0,180.13,100.00,-142.04
18347918,0.5548,80120.5,180.13,100.00,-142.07
18349918,0.5546,80151.0,180.13,100.00,-142.04
18351918,0.5543,80212.0,180.13,100.00,-142.04
18353918,0.5543,80212.0,180.13,100.00,-142.04
18355918,0.5556,79998.9,180.13,100.00,-142.07
18357918,0.5548,80120.5,180.13,100.00,-142.07
18359918,0.5548,80120.5,180.13,100.00,-142.07
18361918,0.5558,79968.5,180.13,100.00,-142.07
18363918,0.5552,80059.7,180.13,100.00,-142.07
18365918,0.5548,80120.5,180.13,100.00,-142.07
18367918,0.5550,80090.1,180.13,100.00,-142.07
18369918,0.5544,80181.5,180.13,100.00,-142.04
18371918,0.5544,80181.5,180.13,100.00,-142.04
18373918,0.5543,80212.0,180.13,100.00,-142.04
18375918,0.5541,80242.5,180.13,100.00,-142.04
18377918,0.5529,80426.1,180.13,100.00,-142.04
18379918,0.5529,80426.1,180.13,100.00,-142.04
18381918,0.5535,80334.2,180.13,100.00,-142.04
18383918,0.5524,80518.2,180.13,100.00,-142.04
18385918,0.5544,80181.5,180.13,100.00,-142.04
18387918,0.5533,80364.9,180.13,100.00,-142.04
18389918,0.5537,80303.6,180.13,100.00,-142.04
18391918,0.5527,80456.8,180.13,100.00,-142.04
18393918,0.5527,80456.8,180.13,100.00,-142.04
18395918,0.5529,80426.1,180.13,100.00,-142.04
18397918,0.5531,80395.5,180.13,100.00,-142.04
18399918,0.5543,80212.0,180.13,100.00,-142.04
18401918,0.5537,80303.6,180.13,100.00,-142.04
18403918,0.5541,80242.5,180.13,100.00,-142.04
18405918,0.5541,80242.5,180.13,100.00,-142.04
18407918,0.5533,80364.9,180.13,100.00,-142.04
18409918,0.5529,80426.1,180.13,100.00,-142.04
18411918,0.5537,80303.6,180.13,100.00,-142.04
18413918,0.5527,80456.8,180.13,100.00,-142.04
18415918,0.5527,80456.8,180.13,100.00,-142.04
18417918,0.5531,80395.5,180.13,100.00,-142.04
18419918,0.5531,80395.5,180.13,100.00,-142.04
18421918,0.5527,80456.8,180.13,100.00,-142.04
18423918,0.5535,80334.2,180.13,100.00,-142.04
18425918,0.5537,80303.6,180.13,100.00,-142.04
18427918,0.5526,80487.5,180.13,100.00,-142.04
18429918,0.5529,80426.1,180.13,100.00,-142.04
18431918,0.5535,80334.2,180.13,100.00,-142.04
18433918,0.5537,80303.6,180.13,100.00,-142.04
18435918,0.5537,80303.6,180.13,100.00,-142.04
18437918,0.5548,80120.5,180.13,100.00,-142.07
18439918,0.5548,80120.5,180.13,100.00,-142.07
18441918,0.5548,80120.5,180.13,100.00,-142.07
18443918,0.5548,80120.5,180.13,100.00,-142.07
18445918,0.5543,80212.0,180.13,100.00,-142.04
18447918,0.5541,80242.5,180.13,100.00,-142.04
18449918,0.5546,80151.0,180.13,100.00,-142.04
18451918,0.5543,80212.0,180.13,100.00,-142.04
18453918,0.5548,80120.5,180.13,100.00,-142.07
18455918,0.5552,80059.7,180.13,100.00,-142.07
18457918,0.5546,80151.0,180.13,100.00,-142.04
18459918,0.5552,80059.7,180.13,100.00,-142.07
18461918,0.5548,80120.5,180.13,100.00,-142.07
18463918,0.5544,80181.5,180.13,100.00,-142.04
18465918,0.5546,80151.0,180.13,100.00,-142.04
18467918,0.5552,80059.7,180.13,100.00,-142.07
18469918,0.5546,80151.0,180.13,100.00,-142.04
18471918,0.5550,80090.1,180.13,100.00,-142.07
18473918,0.5546,80151.0,180.13,100.00,-142.04
18475918,0.5539,80273.1,180.13,100.00,-142.04
18477918,0.5541,80242.5,180.13,100.00,-142.04
18479918,0.5539,80273.1,180.13,100.00,-142.04
18481918,0.5543,80212.0,180.13,100.00,-142.04
18483918,0.5537,80303.6,180.13,100.00,-142.04
18485918,0.5531,80395.5,180.13,100.00,-142.04
18487918,0.5531,80395.5,180.13,100.00,-142.04
18489918,0.5529,80426.1,180.13,100.00,-142.04
18491918,0.5527,80456.8,180.13,100.00,-142.04
18493918,0.5533,80364.9,180.13,100.00,-142.04
18495918,0.5535,80334.2,180.13,100.00,-142.04
18497918,0.5527,80456.8,180.13,100.00,-142.04
18499918,0.5535,80334.2,180.13,100.00,-142.04
18501918,0.5527,80456.8,180.13,100.00,-142.04
18503918,0.5524,80518.2,180.13,100.00,-142.04
18505918,0.5535,80334.2,180.13,100.00,-142.04
18507918,0.5526,80487.5,180.13,100.00,-142.04
18509918,0.5529,80426.1,180.13,100.00,-142.04
18511918,0.5529,80426.1,180.13,100.00,-142.04
18513918,0.5537,80303.6,180.13,100.00,-142.04
18515918,0.5529,80426.1,180.13,100.00,-142.04
18517918,0.5529,80426.1,180.13,100.00,-142.04
18519918,0.5537,80303.6,180.13,100.00,-142.04
18521918,0.5533,80364.9,180.13,100.00,-142.04
18523918,0.5541,80242.5,180.13,100.00,-142.04
18525918,0.5544,80181.5,180.13,100.00,-142.04
18527918,0.5544,80181.5,180.13,100.00,-142.04
18529918,0.5544,80181.5,180.13,100.00,-142.04
18531918,0.5548,80120.5,180.13,100.00,-142.07
18533918,0.5550,80090.1,180.13,100.00,-142.07
18535918,0.5550,80090.1,180.13,100.00,-142.07
18537918,0.5554,80029.3,180.13,100.00,-142.07
18539918,0.5548,80120.5,180.13,100.00,-142.07
18541918,0.5548,80120.5,180.13,100.00,-142.07
18543918,0.5543,80212.0,180.13,100.00,-142.04
18545918,0.5544,80181.5,180.13,100.00,-142.04
18547918,0.5552,80059.7,180.13,100.00,-142.07
18549918,0.5554,80029.3,180.13,100.00,-142.07
18551918,0.5548,80120.5,180.13,100.00,-142.07
18553918,0.5544,80181.5,180.13,100.00,-142.04
18555918,0.5546,80151.0,180.13,100.00,-142.04
18557918,0.5548,80120.5,180.13,100.00,-142.07
18559918,0.5548,80120.5,180.13,100.00,-142.07
18561918,0.5548,80120.5,180.13,100.00,-142.07
18563918,0.5550,80090.1,180.13,100.00,-142.07
18565918,0.5544,80181.5,180.13,100.00,-142.04
18567918,0.5535,80334.2,180.13,100.00,-142.04
18569918,0.5544,80181.5,180.13,100.00,-142.04
18571918,0.5529,80426.1,180.13,100.00,-142.04
18573918,0.5527,80456.8,180.13,100.00,-142.04
18575918,0.5527,80456.8,180.13,100.00,-142.04
18577918,0.5527,80456.8,180.13,100.00,-142.04
18579918,0.5531,80395.5,180.13,100.00,-142.04
18581918,0.5531,80395.5,180.13,100.00,-142.04
18583918,0.5527,80456.8,180.13,100.00,-142.04
18585918,0.5527,80456.8,180.13,100.00,-142.04
18587918,0.5533,80364.9,180.13,100.00,-142.04
18589918,0.5537,80303.6,180.13,100.00,-142.04
18591918,0.5544,80181.5,180.13,100.00,-142.04
18593918,0.5539,80273.1,180.13,100.00,-142.04
18595918,0.5539,80273.1,180.13,100.00,-142.04
18597918,0.5539,80273.1,180.13,100.00,-142.04
18599918,0.5544,80181.5,180.13,100.00,-142.04
18601918,0.5546,80151.0,180.13,100.00,-142.04
18603918,0.5546,80151.0,180.13,100.00,-142.04
18605918,0.5546,80151.0,180.13,100.00,-142.04
18607918,0.5546,80151.0,180.13,100.00,-142.04
18609918,0.5554,80029.3,180.13,100.00,-142.07
18611918,0.5552,80059.7,180.13,100.00,-142.07
18613918,0.5543,80212.0,180.13,100.00,-142.04
18615918,0.5552,80059.7,180.13,100.00,-142.07
18617918,0.5548,80120.5,180.13,100.00,-142.07
18619918,0.5550,80090.1,180.13,100.00,-142.07
18621918,0.5554,80029.3,180.13,100.00,-142.07
18623918,0.5548,80120.5,180.13,100.00,-142.07
18625918,0.5543,80212.0,180.13,100.00,-142.04
18627918,0.5550,80090.1,180.13,100.00,-142.07
18629918,0.5554,80029.3,180.13,100.00,-142.07
18631918,0.5550,80090.1,180.13,100.00,-142.07
18633918,0.5548,80120.5,180.13,100.00,-142.07
18635918,0.5544,80181.5,180.13,100.00,-142.04
18637918,0.5541,80242.5,180.13,100.00,-142.04
18639918,0.5541,80242.5,180.13,100.00,-142.04
18641918,0.5543,80212.0,180.13,100.00,-142.04
18643918,0.5535,80334.2,180.13,100.00,-142.04
18645918,0.5531,80395.5,180.13,100.00,-142.04
18647918,0.5529,80426.1,180.13,100.00,-142.04
18649918,0.5537,80303.6,180.13,100.00,-142.04
18651918,0.5522,80549.0,180.13,100.00,-142.04
18653918,0.5537,80303.6,180.13,100.00,-142.04
18655918,0.5535,80334.2,180.13,100.00,-142.04
18657918,0.5535,80334.2,180.13,100.00,-142.04
18659918,0.5526,80487.5,180.13,100.00,-142.04
18661918,0.5535,80334.2,180.13,100.00,-142.04
18663918,0.5529,80426.1,180.13,100.00,-142.04
18665918,0.5531,80395.5,180.13,100.00,-142.04
18667918,0.5541,80242.5,180.13,100.00,-142.04
18669918,0.5537,80303.6,180.13,100.00,-142.04
18671918,0.5543,80212.0,180.13,100.00,-142.04
18673918,0.5550,80090.1,180.13,100.00,-142.07
18675918,0.5548,80120.5,180.13,100.00,-142.07
18677918,0.5544,80181.5,180.13,100.00,-142.04
18679918,0.5541,80242.5,180.13,100.00,-142.04
18681918,0.5548,80120.5,180.13,100.00,-142.07
18683918,0.5550,80090.1,180.13,100.00,-142.07
18685918,0.5550,80090.1,180.13,100.00,-142.07
18687918,0.5552,80059.7,180.13,100.00,-142.07
18689918,0.5550,80090.1,180.13,100.00,-142.07
18691918,0.5554,80029.3,180.13,100.00,-142.07
18693918,0.5552,80059.7,180.13,100.00,-142.07
18695918,0.5548,80120.5,180.13,100.00,-142.07
18697918,0.5554,80029.3,180.13,100.00,-142.07
18699918,0.5546,80151.0,180.13,100.00,-142.04
18701918,0.5543,80212.0,180.13,100.00,-142.04
18703918,0.5546,80151.0,180.13,100.00,-142.04
18705918,0.5544,80181.5,180.13,100.00,-142.04
18707918,0.5544,80181.5,180.13,100.00,-142.04
18709918,0.5539,80273.1,180.13,100.00,-142.04
18711918,0.5544,80181.5,180.13,100.00,-142.04
18713918,0.5531,80395.5,180.13,100.00,-142.04
18715918,0.5543,80212.0,180.13,100.00,-142.04
18717918,0.5535,80334.2,180.13,100.00,-142.04
18719918,0.5533,80364.9,180.13,100.00,-142.04
18721918,0.5537,80303.6,180.13,100.00,-142.04
18723918,0.5535,80334.2,180.13,100.00,-142.04
18725918,0.5537,80303.6,180.13,100.00,-142.04
18727918,0.5531,80395.5,180.13,100.00,-142.04
18729918,0.5531,80395.5,180.13,100.00,-142.04
18731918,0.5537,80303.6,180.13,100.00,-142.04
18733918,0.5531,80395.5,180.13,100.00,-142.04
18735918,0.5535,80334.2,180.13,100.00,-142.04
18737918,0.5533,80364.9,180.13,100.00,-142.04
18739918,0.5543,80212.0,180.13,100.00,-142.04
18741918,0.5554,80029.3,180.13,100.00,-142.07
18743918,0.5541,80242.5,180.13,100.00,-142.04
18745918,0.5558,79968.5,180.13,100.00,-142.07
18747918,0.5544,80181.5,180.13,100.00,-142.04
18749918,0.5550,80090.1,180.13,100.00,-142.07
18751918,0.5548,80120.5,180.13,100.00,-142.07
18753918,0.5548,80120.5,180.13,100.00,-142.07
18755918,0.5550,80090.1,180.13,100.00,-142.07
18757918,0.5554,80029.3,180.13,100.00,-142.07
18759918,0.5552,80059.7,180.13,100.00,-142.07
18761918,0.5552,80059.7,180.13,100.00,-142.07
18763918,0.5546,80151.0,180.13,100.00,-142.04
18765918,0.5548,80120.5,180.13,100.00,-142.07
18767918,0.5546,80151.0,180.13,100.00,-142.04
18769918,0.5548,80120.5,180.13,100.00,-142.07
18771918,0.5539,80273.1,180.13,100.00,-142.04
18773918,0.5548,80120.5,180.13,100.00,-142.07
18775918,0.5539,80273.1,180.13,100.00,-142.04
18777918,0.5541,80242.5,180.13,100.00,-142.04
18779918,0.5543,80212.0,180.13,100.00,-142.04
18781918,0.5537,80303.6,180.13,100.00,-142.04
18783918,0.5533,80364.9,180.13,100.00,-142.04
18785918,0.5526,80487.5,180.13,100.00,-142.04
18787918,0.5535,80334.2,180.13,100.00,-142.04
18789918,0.5537,80303.6,180.13,100.00,-142.04
18791918,0.5531,80395.5,180.13,100.00,-142.04
18793918,0.5529,80426.1,180.13,100.00,-142.04
18795918,0.5529,80426.1,180.13,100.00,-142.04
18797918,0.5529,80426.1,180.13,100.00,-142.04
18799918,0.5539,80273.1,180.13,100.00,-142.04
18801918,0.5535,80334.2,180.13,100.00,-142.04
18803918,0.5548,80120.5,180.13,100.00,-142.07
18805918,0.5554,80029.3,180.13,100.00,-142.07
18807918,0.5544,80181.5,180.13,100.00,-142.04
18809918,0.5550,80090.1,180.13,100.00,-142.07
18811918,0.5548,80120.5,180.13,100.00,-142.07
18813918,0.5544,80181.5,180.13,100.00,-142.04
18815918,0.5550,80090.1,180.13,100.00,-142.07
18817918,0.5554,80029.3,180.13,100.00,-142.07
18819918,0.5558,79968.5,180.13,100.00,-142.07
18821918,0.5554,80029.3,180.13,100.00,-142.07
18823918,0.5548,80120.5,180.13,100.00,-142.07
18825918,0.5554,80029.3,180.13,100.00,-142.07
18827918,0.5548,80120.5,180.13,100.00,-142.07
18829918,0.5554,80029.3,180.13,100.00,-142.07
18831918,0.5544,80181.5,180.13,100.00,-142.04
18833918,0.5554,80029.3,180.13,100.00,-142.07
18835918,0.5554,80029.3,180.13,100.00,-142.07
18837918,0.5548,80120.5,180.13,100.00,-142.07
18839918,0.5548,80120.5,180.13,100.00,-142.07
18841918,0.5554,80029.3,180.13,100.00,-142.07
18843918,0.5554,80029.3,180.13,100.00,-142.07
18845918,0.5558,79968.5,180.13,100.00,-142.07
18847918,0.5554,80029.3,180.13,100.00,-142.07
18849918,0.5552,80059.7,180.13,100.00,-142.07
18851918,0.5548,80120.5,180.13,100.00,-142.07
18853918,0.5554,80029.3,180.13,100.00,-142.07
18855918,0.5554,80029.3,180.13,100.00,-142.07
18857918,0.5546,80151.0,180.13,100.00,-142.04
18859918,0.5546,80151.0,180.13,100.00,-142.04
18861918,0.5548,80120.5,180.13,100.00,-142.07
18863918,0.5546,80151.0,180.13,100.00,-142.04
18865918,0.5531,80395.5,180.13,100.00,-142.04
18867918,0.5541,80242.5,180.13,100.00,-142.04
18869918,0.5533,80364.9,180.13,100.00,-142.04
18871918,0.5527,80456.8,180.13,100.00,-142.04
18873918,0.5533,80364.9,180.13,100.00,-142.04
18875918,0.5533,80364.9,180.13,100.00,-142.04
18877918,0.5533,80364.9,180.13,100.00,-142.04
18879918,0.5537,80303.6,180.13,100.00,-142.04
18881918,0.5537,80303.6,180.13,100.00,-142.04
18883918,0.5533,80364.9,180.13,100.00,-142.04
18885918,0.5537,80303.6,180.13,100.00,-142.04
18887918,0.5537,80303.6,180.13,100.00,-142.04
18889918,0.5535,80334.2,180.13,100.00,-142.04
18891918,0.5544,80181.5,180.13,100.00,-142.04
18893918,0.5554,80029.3,180.13,100.00,-142.07
18895918,0.5550,80090.1,180.13,100.00,-142.07
18897918,0.5554,80029.3,180.13,100.00,-142.07
18899918,0.5554,80029.3,180.13,100.00,-142.07
18901918,0.5554,80029.3,180.13,100.00,-142.07
18903918,0.5552,80059.7,180.13,100.00,-142.07
18905918,0.5550,80090.1,180.13,100.00,-142.07
18907918,0.5554,80029.3,180.13,100.00,-142.07
18909918,0.5556,79998.9,180.13,100.00,-142.07
18911918,0.5558,79968.5,180.13,100.00,-142.07
18913918,0.5554,80029.3,180.13,100.00,-142.07
18915918,0.5554,80029.3,180.13,100.00,-142.07
18917918,0.5548,80120.5,180.13,100.00,-142.07
18919918,0.5554,80029.3,180.13,100.00,-142.07
18921918,0.5554,80029.3,180.13,100.00,-142.07
18923918,0.5543,80212.0,180.13,100.00,-142.04
18925918,0.5544,80181.5,180.13,100.00,-142.04
18927918,0.5543,80212.0,180.13,100.00,-142.04
18929918,0.5546,80151.0,180.13,100.00,-142.04
18931918,0.5546,80151.0,180.13,100.00,-142.04
18933918,0.5537,80303.6,180.13,100.00,-142.04
18935918,0.5541,80242.5,180.13,100.00,-142.04
18937918,0.5541,80242.5,180.13,100.00,-142.04
18939918,0.5537,80303.6,180.13,100.00,-142.04
18941918,0.5537,80303.6,180.13,100.00,-142.04
18943918,0.5529,80426.1,180.13,100.00,-142.04
18945918,0.5533,80364.9,180.13,100.00,-142.04
18947918,0.5541,80242.5,180.13,100.00,-142.04
18949918,0.5537,80303.6,180.13,100.00,-142.04
18951918,0.5537,80303.6,180.13,100.00,-142.04
18953918,0.5537,80303.6,180.13,100.00,-142.04
18955918,0.5527,80456.8,180.13,100.00,-142.04
18957918,0.5533,80364.9,180.13,100.00,-142.04
18959918,0.5539,80273.1,180.13,100.00,-142.04
18961918,0.5548,80120.5,180.13,100.00,-142.07
18963918,0.5544,80181.5,180.13,100.00,-142.04
18965918,0.5544,80181.5,180.13,100.00,-142.04
18967918,0.5544,80181.5,180.13,100.00,-142.04
18969918,0.5544,80181.5,180.13,100.00,-142.04
18971918,0.5558,79968.5,180.13,100.00,-142.07
18973918,0.5550,80090.1,180.13,100.00,-142.07
18975918,0.5552,80059.7,180.13,100.00,-142.07
18977918,0.5554,80029.3,180.13,100.00,-142.07
18979918,0.5554,80029.3,180.13,100.00,-142.07
18981918,0.5554,80029.3,180.13,100.00,-142.07
18983918,0.5554,80029.3,180.13,100.00,-142.07
18985918,0.5552,80059.7,180.13,100.00,-142.07
18987918,0.5554,80029.3,180.13,100.00,-142.07
18989918,0.5552,80059.7,180.13,100.00,-142.07
18991918,0.5554,80029.3,180.13,100.00,-142.07
18993918,0.5552,80059.7,180.13,100.00,-142.07
18995918,0.5552,80059.7,180.13,100.00,-142.07
18997918,0.5539,80273.1,180.13,100.00,-142.04
18999918,0.5539,80273.1,180.13,100.00,-142.04
19001918,0.5537,80303.6,180.13,100.00,-142.04
19003918,0.5544,80181.5,180.13,100.00,-142.04
19005918,0.5533,80364.9,180.13,100.00,-142.04
19007918,0.5533,80364.9,180.13,100.00,-142.04
19009918,0.5541,80242.5,180.13,100.00,-142.04
19011918,0.5533,80364.9,180.13,100.00,-142.04
19013918,0.5531,80395.5,180.13,100.00,-142.04
19015918,0.5529,80426.1,180.13,100.00,-142.04
19017918,0.5533,80364.9,180.13,100.00,-142.04
19019918,0.5544,80181.5,180.13,100.00,-142.04
19021918,0.5544,80181.5,180.13,100.00,-142.04
19023918,0.5539,80273.1,180.13,100.00,-142.04
19025918,0.5529,80426.1,180.13,100.00,-142.04
19027918,0.5537,80303.6,180.13,100.00,-142.04
19029918,0.5531,80395.5,180.13,100.00,-142.04
19031918,0.5537,80303.6,180.13,100.00,-142.04
19033918,0.5537,80303.6,180.13,100.00,-142.04
19035918,0.5531,80395.5,180.13,100.00,-142.04
19037918,0.5537,80303.6,180.13,100.00,-142.04
19039918,0.5537,80303.6,180.13,100.00,-142.04
19041918,0.5537,80303.6,180.13,100.00,-142.04
19043918,0.5531,80395.5,180.13,100.00,-142.04
19045918,0.5526,80487.5,180.13,100.00,-142.04
19047918,0.5531,80395.5,180.13,100.00,-142.04
19049918,0.5539,80273.1,180.13,100.00,-142.04
19051918,0.5533,80364.9,180.13,100.00,-142.04
19053918,0.5535,80334.2,180.13,100.00,-142.04
