time_ms,t_s,voltage_V,Rs_ohm,temp_C,humidity_pct,pressure_hPa
5458697,2744.0,0.5546,80151.0,24.62,48.39,994.31
5460697,2746.0,0.555,80090.1,24.61,48.35,994.27
5462697,2748.0,0.5558,79968.5,24.62,48.32,994.27
5464697,2750.0,0.5548,80120.5,24.62,48.32,994.3
5466697,2752.0,0.5558,79968.5,24.62,48.3,994.29
5468697,2754.0,0.5558,79968.5,24.62,48.28,994.27
5470697,2756.0,0.5556,79998.9,24.62,48.26,994.29
5472697,2758.0,0.5561,79907.8,24.63,48.26,994.29
5474697,2760.0,0.5561,79907.8,24.62,48.27,994.32
5476697,2762.0,0.5567,79817.0,24.63,48.27,994.29
5478697,2764.0,0.5567,79817.0,24.63,48.26,994.3
5480697,2766.0,0.5571,79756.5,24.63,48.29,994.29
5482697,2768.0,0.5563,79877.5,24.63,48.35,994.29
5484697,2770.0,0.5573,79726.3,24.64,48.35,994.28
5486697,2772.0,0.5565,79847.3,24.63,48.36,994.3
5488697,2774.0,0.5574,79696.2,24.64,48.37,994.32
5490697,2776.0,0.5576,79666.0,24.64,48.38,994.29
5492697,2778.0,0.5573,79726.3,24.63,48.39,994.29
5494697,2780.0,0.5576,79666.0,24.64,48.38,994.31
5496697,2782.0,0.5567,79817.0,24.64,48.4,994.3
5498697,2784.0,0.5567,79817.0,24.64,48.5,994.3
5500697,2786.0,0.5576,79666.0,24.64,48.44,994.31
5502697,2788.0,0.5574,79696.2,24.64,48.43,994.3
5504697,2790.0,0.5573,79726.3,24.64,48.4,994.27
5506697,2792.0,0.5563,79877.5,24.64,48.48,994.31
5508697,2794.0,0.5573,79726.3,24.65,48.49,994.31
5510697,2796.0,0.5558,79968.5,24.64,48.51,994.3
5512697,2798.0,0.5563,79877.5,24.64,48.59,994.3
5514697,2800.0,0.5563,79877.5,24.64,48.66,994.27
5516697,2802.0,0.5559,79938.2,24.64,48.69,994.31
5518697,2804.0,0.5554,80029.3,24.64,48.72,994.3
5520697,2806.0,0.5563,79877.5,24.64,48.72,994.3
5522697,2808.0,0.5546,80151.0,24.64,48.74,994.27
5524697,2810.0,0.555,80090.1,24.64,48.72,994.27
5526697,2812.0,0.5554,80029.3,24.64,48.72,994.28
5528697,2814.0,0.555,80090.1,24.64,48.72,994.28
5530697,2816.0,0.555,80090.1,24.64,48.72,994.27
5532697,2818.0,0.5546,80151.0,24.64,48.71,994.28
5534697,2820.0,0.5554,80029.3,24.64,48.68,994.3
5536697,2822.0,0.5552,80059.7,24.64,48.61,994.28
5538697,2824.0,0.555,80090.1,24.64,48.64,994.28
5540697,2826.0,0.5548,80120.5,24.64,48.65,994.26
5542697,2828.0,0.5565,79847.3,24.64,48.61,994.27
5544697,2830.0,0.5559,79938.2,24.64,48.64,994.26
5546697,2832.0,0.5565,79847.3,24.64,48.64,994.26
5548697,2834.0,0.5563,79877.5,24.64,48.63,994.28
5550697,2836.0,0.5573,79726.3,24.64,48.63,994.26
5552697,2838.0,0.5576,79666.0,24.65,48.63,994.3
5554697,2840.0,0.5573,79726.3,24.65,48.64,994.29
5556697,2842.0,0.5574,79696.2,24.65,48.64,994.27
5558697,2844.0,0.5576,79666.0,24.65,48.74,994.28
5560697,2846.0,0.5576,79666.0,24.64,48.72,994.28
5562697,2848.0,0.5573,79726.3,24.64,48.68,994.28
5564697,2850.0,0.5573,79726.3,24.65,48.71,994.25
5566697,2852.0,0.5565,79847.3,24.65,48.71,994.25
5568697,2854.0,0.5563,79877.5,24.65,48.8,994.23
5570697,2856.0,0.5573,79726.3,24.65,48.72,994.24
5572697,2858.0,0.5563,79877.5,24.65,48.71,994.27
5574697,2860.0,0.5573,79726.3,24.65,48.76,994.29
5576697,2862.0,0.5563,79877.5,24.65,48.72,994.28
5578697,2864.0,0.5554,80029.3,24.65,48.72,994.31
5580697,2866.0,0.5559,79938.2,24.65,48.76,994.28
5582697,2868.0,0.5546,80151.0,24.65,48.82,994.29
5584697,2870.0,0.5546,80151.0,24.65,48.82,994.28
5586697,2872.0,0.5558,79968.5,24.64,48.8,994.29
5588697,2874.0,0.5554,80029.3,24.65,48.82,994.3
5590697,2876.0,0.555,80090.1,24.65,48.81,994.29
5592697,2878.0,0.5546,80151.0,24.65,48.77,994.28
5594697,2880.0,0.5561,79907.8,24.65,48.74,994.3
5596697,2882.0,0.5552,80059.7,24.65,48.72,994.28
5598697,2884.0,0.5554,80029.3,24.65,48.71,994.29
5600697,2886.0,0.555,80090.1,24.65,48.72,994.27
5602697,2888.0,0.555,80090.1,24.65,48.73,994.3
5604697,2890.0,0.555,80090.1,24.65,48.72,994.29
5606697,2892.0,0.5561,79907.8,24.65,48.67,994.3
5608697,2894.0,0.5554,80029.3,24.65,48.69,994.26
5610697,2896.0,0.5571,79756.5,24.65,48.69,994.29
5612697,2898.0,0.5567,79817.0,24.65,48.63,994.29
5614697,2900.0,0.5563,79877.5,24.65,48.65,994.28
5616697,2902.0,0.5565,79847.3,24.66,48.63,994.3
5618697,2904.0,0.5565,79847.3,24.66,48.62,994.26
5620697,2906.0,0.5567,79817.0,24.66,48.62,994.27
5622697,2908.0,0.5573,79726.3,24.65,48.65,994.3
5624697,2910.0,0.5576,79666.0,24.66,48.67,994.28
5626697,2912.0,0.5573,79726.3,24.65,48.68,994.25
5628697,2914.0,0.5576,79666.0,24.66,48.68,994.28
5630697,2916.0,0.5576,79666.0,24.66,48.68,994.3
5632697,2918.0,0.5576,79666.0,24.66,48.7,994.27
5634697,2920.0,0.5571,79756.5,24.66,48.68,994.3
5636697,2922.0,0.5565,79847.3,24.66,48.68,994.29
5638697,2924.0,0.5563,79877.5,24.66,48.58,994.31
5640697,2926.0,0.5563,79877.5,24.66,48.71,994.28
5642697,2928.0,0.5573,79726.3,24.66,48.73,994.23
5644697,2930.0,0.5558,79968.5,24.66,48.79,994.33
5646697,2932.0,0.5563,79877.5,24.66,48.85,994.28
5648697,2934.0,0.5559,79938.2,24.66,48.86,994.29
5650697,2936.0,0.5554,80029.3,24.66,48.85,994.31
5652697,2938.0,0.5558,79968.5,24.67,48.81,994.29
5654697,2940.0,0.5558,79968.5,24.66,48.79,994.3
5656697,2942.0,0.5558,79968.5,24.66,48.75,994.3
5658697,2944.0,0.5554,80029.3,24.66,48.75,994.28
5660697,2946.0,0.555,80090.1,24.66,48.72,994.29
5662697,2948.0,0.5546,80151.0,24.66,48.79,994.3
5664697,2950.0,0.5552,80059.7,24.67,48.83,994.25
5666697,2952.0,0.5554,80029.3,24.67,48.86,994.28
5668697,2954.0,0.5554,80029.3,24.66,48.89,994.27
5670697,2956.0,0.5546,80151.0,24.66,48.9,994.27
5672697,2958.0,0.5561,79907.8,24.66,48.87,994.27
5674697,2960.0,0.5546,80151.0,24.66,48.86,994.29
5676697,2962.0,0.5559,79938.2,24.67,48.87,994.31
5678697,2964.0,0.5556,79998.9,24.67,48.87,994.3
5680697,2966.0,0.5561,79907.8,24.66,48.88,994.29
5682697,2968.0,0.5565,79847.3,24.67,48.87,994.27
5684697,2970.0,0.5563,79877.5,24.67,48.86,994.29
5686697,2972.0,0.5567,79817.0,24.66,48.83,994.27
5688697,2974.0,0.5563,79877.5,24.67,48.81,994.28
5690697,2976.0,0.5567,79817.0,24.67,48.81,994.29
5692697,2978.0,0.5567,79817.0,24.67,48.8,994.28
5694697,2980.0,0.5573,79726.3,24.67,48.81,994.27
5696697,2982.0,0.5576,79666.0,24.67,48.85,994.27
5698697,2984.0,0.5563,79877.5,24.67,48.83,994.26
5700697,2986.0,0.5571,79756.5,24.68,48.83,994.28
5702697,2988.0,0.5574,79696.2,24.68,48.81,994.3
5704697,2990.0,0.5563,79877.5,24.67,48.86,994.29
5706697,2992.0,0.5563,79877.5,24.67,48.88,994.28
5708697,2994.0,0.5563,79877.5,24.67,48.89,994.27
5710697,2996.0,0.5563,79877.5,24.68,48.89,994.28
5712697,2998.0,0.5556,79998.9,24.68,48.89,994.26
5714697,3000.0,0.5567,79817.0,24.68,48.9,994.29
5716697,3002.0,0.5563,79877.5,24.68,48.89,994.27
5718697,3004.0,0.5554,80029.3,24.68,48.89,994.29
5720697,3006.0,0.5563,79877.5,24.68,48.89,994.32
5722697,3008.0,0.555,80090.1,24.68,48.89,994.3
5724697,3010.0,0.5546,80151.0,24.68,48.88,994.33
5726697,3012.0,0.5544,80181.5,24.68,48.87,994.29
5728697,3014.0,0.5554,80029.3,24.68,48.89,994.29
5730697,3016.0,0.5544,80181.5,24.68,48.84,994.33
5732697,3018.0,0.5546,80151.0,24.68,48.82,994.3
5734697,3020.0,0.555,80090.1,24.68,48.81,994.26
5736697,3022.0,0.5546,80151.0,24.68,48.81,994.33
5738697,3024.0,0.5554,80029.3,24.69,48.81,994.29
5740697,3026.0,0.5548,80120.5,24.69,48.8,994.28
5742697,3028.0,0.5548,80120.5,24.69,48.79,994.29
5744697,3030.0,0.5554,80029.3,24.69,48.78,994.27
5746697,3032.0,0.5548,80120.5,24.69,48.78,994.28
5748697,3034.0,0.5554,80029.3,24.69,48.78,994.28
5750697,3036.0,0.5554,80029.3,24.69,48.78,994.27
5752697,3038.0,0.5563,79877.5,24.69,48.78,994.29
5754697,3040.0,0.5554,80029.3,24.69,48.78,994.27
5756697,3042.0,0.5567,79817.0,24.69,48.77,994.27
5758697,3044.0,0.5574,79696.2,24.69,48.77,994.29
5760697,3046.0,0.5574,79696.2,24.69,48.77,994.26
5762697,3048.0,0.5573,79726.3,24.69,48.77,994.27
5764697,3050.0,0.5571,79756.5,24.69,48.75,994.25
5766697,3052.0,0.5573,79726.3,24.7,48.72,994.28
5768697,3054.0,0.5567,79817.0,24.69,48.73,994.27
5770697,3056.0,0.5576,79666.0,24.69,48.75,994.27
5772697,3058.0,0.5567,79817.0,24.7,48.75,994.28
5774697,3060.0,0.5567,79817.0,24.7,48.73,994.25
5776697,3062.0,0.5576,79666.0,24.7,48.75,994.28
5778697,3064.0,0.5567,79817.0,24.7,48.72,994.29
5780697,3066.0,0.5576,79666.0,24.7,48.73,994.31
5782697,3068.0,0.5563,79877.5,24.69,48.73,994.26
5784697,3070.0,0.5567,79817.0,24.7,48.75,994.3
5786697,3072.0,0.5563,79877.5,24.7,48.73,994.3
5788697,3074.0,0.5563,79877.5,24.7,48.76,994.26
5790697,3076.0,0.5563,79877.5,24.7,48.77,994.3
5792697,3078.0,0.5559,79938.2,24.7,48.68,994.29
5794697,3080.0,0.5563,79877.5,24.7,48.77,994.31
5796697,3082.0,0.5558,79968.5,24.7,48.75,994.28
5798697,3084.0,0.5559,79938.2,24.7,48.73,994.26
5800697,3086.0,0.5556,79998.9,24.7,48.71,994.27
5802697,3088.0,0.555,80090.1,24.7,48.69,994.29
5804697,3090.0,0.5552,80059.7,24.7,48.67,994.3
5806697,3092.0,0.5558,79968.5,24.7,48.65,994.29
5808697,3094.0,0.5554,80029.3,24.71,48.65,994.29
5810697,3096.0,0.555,80090.1,24.7,48.64,994.3
5812697,3098.0,0.5541,80242.5,24.71,48.67,994.29
5814697,3100.0,0.5552,80059.7,24.71,48.69,994.27
5816697,3102.0,0.5548,80120.5,24.71,48.7,994.27
5818697,3104.0,0.5546,80151.0,24.71,48.71,994.3
5820697,3106.0,0.5559,79938.2,24.7,48.72,994.29
5822697,3108.0,0.5544,80181.5,24.71,48.73,994.26
5824697,3110.0,0.5556,79998.9,24.71,48.75,994.29
5826697,3112.0,0.5554,80029.3,24.71,48.74,994.31
5828697,3114.0,0.5554,80029.3,24.71,48.73,994.27
5830697,3116.0,0.5563,79877.5,24.71,48.7,994.29
5832697,3118.0,0.5556,79998.9,24.71,48.71,994.32
5834697,3120.0,0.5558,79968.5,24.71,48.71,994.25
5836697,3122.0,0.5563,79877.5,24.71,48.71,994.29
5838697,3124.0,0.5554,80029.3,24.71,48.71,994.29
5840697,3126.0,0.5554,80029.3,24.71,48.71,994.28
5842697,3128.0,0.5559,79938.2,24.71,48.71,994.3
5844697,3130.0,0.5559,79938.2,24.71,48.71,994.29
5846697,3132.0,0.5563,79877.5,24.71,48.7,994.3
5848697,3134.0,0.5565,79847.3,24.71,48.69,994.27
5850697,3136.0,0.5574,79696.2,24.72,48.7,994.29
5852697,3138.0,0.5571,79756.5,24.71,48.71,994.27
5854697,3140.0,0.5576,79666.0,24.72,48.71,994.31
5856697,3142.0,0.5567,79817.0,24.71,48.67,994.27
5858697,3144.0,0.5563,79877.5,24.71,48.71,994.28
5860697,3146.0,0.5569,79786.8,24.71,48.71,994.27
5862697,3148.0,0.5567,79817.0,24.72,48.71,994.26
5864697,3150.0,0.5563,79877.5,24.71,48.72,994.26
5866697,3152.0,0.5573,79726.3,24.72,48.71,994.28
5868697,3154.0,0.5563,79877.5,24.72,48.7,994.28
5870697,3156.0,0.5563,79877.5,24.72,48.7,994.25
5872697,3158.0,0.5573,79726.3,24.72,48.69,994.25
5874697,3160.0,0.5559,79938.2,24.72,48.67,994.27
5876697,3162.0,0.5567,79817.0,24.72,48.67,994.24
5878697,3164.0,0.5559,79938.2,24.72,48.67,994.25
5880697,3166.0,0.5563,79877.5,24.72,48.68,994.27
5882697,3168.0,0.5554,80029.3,24.72,48.59,994.3
5884697,3170.0,0.555,80090.1,24.72,48.67,994.29
5886697,3172.0,0.5548,80120.5,24.73,48.66,994.28
5888697,3174.0,0.5558,79968.5,24.72,48.67,994.26
5890697,3176.0,0.5554,80029.3,24.73,48.7,994.28
5892697,3178.0,0.5546,80151.0,24.72,48.71,994.29
5894697,3180.0,0.5541,80242.5,24.73,48.7,994.28
5896697,3182.0,0.5552,80059.7,24.73,48.69,994.26
5898697,3184.0,0.5558,79968.5,24.73,48.69,994.26
5900697,3186.0,0.5548,80120.5,24.72,48.68,994.26
5902697,3188.0,0.5548,80120.5,24.72,48.67,994.27
5904697,3190.0,0.5554,80029.3,24.73,48.69,994.25
5906697,3192.0,0.5556,79998.9,24.72,48.71,994.26
5908697,3194.0,0.5559,79938.2,24.73,48.69,994.28
5910697,3196.0,0.5565,79847.3,24.72,48.74,994.25
5912697,3198.0,0.5565,79847.3,24.73,48.74,994.27
5914697,3200.0,0.5563,79877.5,24.72,48.73,994.26
5916697,3202.0,0.5574,79696.2,24.73,48.74,994.24
5918697,3204.0,0.5576,79666.0,24.72,48.71,994.27
5920697,3206.0,0.5567,79817.0,24.73,48.69,994.27
5922697,3208.0,0.5576,79666.0,24.72,48.66,994.24
5924697,3210.0,0.5567,79817.0,24.73,48.63,994.26
5926697,3212.0,0.5567,79817.0,24.73,48.62,994.24
5928697,3214.0,0.5565,79847.3,24.72,48.63,994.26
5930697,3216.0,0.5573,79726.3,24.73,48.67,994.26
5932697,3218.0,0.5569,79786.8,24.73,48.73,994.26
5934697,3220.0,0.5563,79877.5,24.72,48.58,994.28
5936697,3222.0,0.5558,79968.5,24.73,48.83,994.28
5938697,3224.0,0.5573,79726.3,24.73,48.88,994.26
5940697,3226.0,0.5576,79666.0,24.72,48.97,994.28
5942697,3228.0,0.5573,79726.3,24.73,48.92,994.28
5944697,3230.0,0.5567,79817.0,24.73,48.92,994.29
5946697,3232.0,0.5571,79756.5,24.73,48.94,994.29
5948697,3234.0,0.5567,79817.0,24.74,48.93,994.31
5950697,3236.0,0.5567,79817.0,24.73,48.94,994.28
5952697,3238.0,0.5571,79756.5,24.73,48.95,994.3
5954697,3240.0,0.5571,79756.5,24.73,48.95,994.27
5956697,3242.0,0.5563,79877.5,24.74,48.95,994.29
5958697,3244.0,0.5563,79877.5,24.73,48.97,994.3
5960697,3246.0,0.5574,79696.2,24.73,48.97,994.28
5962697,3248.0,0.5573,79726.3,24.73,48.97,994.29
5964697,3250.0,0.5571,79756.5,24.74,48.96,994.31
5966697,3252.0,0.5569,79786.8,24.73,48.96,994.27
5968697,3254.0,0.5573,79726.3,24.73,48.94,994.31
5970697,3256.0,0.5565,79847.3,24.73,48.94,994.29
5972697,3258.0,0.5558,79968.5,24.74,48.96,994.31
5974697,3260.0,0.5559,79938.2,24.73,48.92,994.26
5976697,3262.0,0.5563,79877.5,24.73,48.91,994.29
5978697,3264.0,0.5556,79998.9,24.74,48.9,994.3
5980697,3266.0,0.5559,79938.2,24.74,48.85,994.31
5982697,3268.0,0.5559,79938.2,24.74,48.84,994.28
5984697,3270.0,0.5556,79998.9,24.74,48.8,994.29
5986697,3272.0,0.5558,79968.5,24.74,48.78,994.3
5988697,3274.0,0.5554,80029.3,24.74,48.78,994.28
5990697,3276.0,0.5558,79968.5,24.74,48.77,994.28
5992697,3278.0,0.5561,79907.8,24.74,48.78,994.31
5994697,3280.0,0.5567,79817.0,24.74,48.77,994.29
5996697,3282.0,0.5567,79817.0,24.73,48.77,994.24
5998697,3284.0,0.5573,79726.3,24.74,48.76,994.28
6000697,3286.0,0.5569,79786.8,24.74,48.76,994.28
6002697,3288.0,0.5574,79696.2,24.74,48.78,994.28
6004697,3290.0,0.5567,79817.0,24.74,48.9,994.31
6006697,3292.0,0.5576,79666.0,24.74,48.77,994.28
6008697,3294.0,0.5567,79817.0,24.74,48.78,994.3
6010697,3296.0,0.5567,79817.0,24.74,48.77,994.33
6012697,3298.0,0.5569,79786.8,24.75,48.78,994.29
6014697,3300.0,0.5569,79786.8,24.74,48.77,994.26
6016697,3302.0,0.5563,79877.5,24.74,48.77,994.28
6018697,3304.0,0.5571,79756.5,24.74,48.76,994.31
6020697,3306.0,0.5571,79756.5,24.74,48.77,994.32
6022697,3308.0,0.5558,79968.5,24.74,48.8,994.32
6024697,3310.0,0.5567,79817.0,24.74,48.78,994.33
6026697,3312.0,0.5559,79938.2,24.74,48.78,994.31
6028697,3314.0,0.5559,79938.2,24.75,48.76,994.31
6030697,3316.0,0.5554,80029.3,24.75,48.75,994.29
6032697,3318.0,0.555,80090.1,24.74,48.73,994.29
6034697,3320.0,0.5548,80120.5,24.75,48.71,994.3
6036697,3322.0,0.5548,80120.5,24.74,48.77,994.29
6038697,3324.0,0.5554,80029.3,24.75,48.71,994.31
6040697,3326.0,0.5558,79968.5,24.75,48.72,994.29
6042697,3328.0,0.5541,80242.5,24.75,48.73,994.29
6044697,3330.0,0.5548,80120.5,24.75,48.74,994.31
6046697,3332.0,0.5546,80151.0,24.75,48.76,994.31
6048697,3334.0,0.5548,80120.5,24.75,48.76,994.31
6050697,3336.0,0.5554,80029.3,24.75,48.74,994.3
6052697,3338.0,0.5558,79968.5,24.75,48.74,994.31
6054697,3340.0,0.5548,80120.5,24.75,48.7,994.32
6056697,3342.0,0.5559,79938.2,24.75,48.68,994.29
6058697,3344.0,0.5548,80120.5,24.75,48.67,994.31
6060697,3346.0,0.5561,79907.8,24.75,48.65,994.3
6062697,3348.0,0.5561,79907.8,24.75,48.78,994.33
6064697,3350.0,0.5569,79786.8,24.75,48.64,994.29
6066697,3352.0,0.5569,79786.8,24.76,48.63,994.32
6068697,3354.0,0.5571,79756.5,24.75,48.69,994.31
6070697,3356.0,0.5565,79847.3,24.75,48.63,994.28
6072697,3358.0,0.5567,79817.0,24.76,48.65,994.29
6074697,3360.0,0.5567,79817.0,24.76,48.66,994.33
6076697,3362.0,0.5567,79817.0,24.76,48.67,994.33
6078697,3364.0,0.5567,79817.0,24.75,48.69,994.31
6080697,3366.0,0.5567,79817.0,24.76,48.71,994.34
6082697,3368.0,0.5567,79817.0,24.76,48.72,994.31
6084697,3370.0,0.5569,79786.8,24.76,48.75,994.29
6086697,3372.0,0.5574,79696.2,24.76,48.79,994.3
6088697,3374.0,0.5573,79726.3,24.76,48.81,994.3
6090697,3376.0,0.5565,79847.3,24.76,48.83,994.32
6092697,3378.0,0.5563,79877.5,24.75,48.84,994.29
6094697,3380.0,0.5567,79817.0,24.76,48.82,994.29
6096697,3382.0,0.5573,79726.3,24.76,48.88,994.32
6098697,3384.0,0.5573,79726.3,24.76,48.89,994.32
6100697,3386.0,0.5569,79786.8,24.76,48.96,994.31
6102697,3388.0,0.5567,79817.0,24.76,48.9,994.32
6104697,3390.0,0.5571,79756.5,24.76,48.91,994.3
6106697,3392.0,0.5565,79847.3,24.76,48.9,994.35
6108697,3394.0,0.5573,79726.3,24.76,48.91,994.33
6110697,3396.0,0.5567,79817.0,24.76,48.9,994.35
6112697,3398.0,0.5576,79666.0,24.76,48.89,994.33
6114697,3400.0,0.5571,79756.5,24.76,48.89,994.32
6116697,3402.0,0.5563,79877.5,24.76,48.88,994.34
6118697,3404.0,0.5571,79756.5,24.76,48.87,994.35
6120697,3406.0,0.5559,79938.2,24.77,48.87,994.32
6122697,3408.0,0.5565,79847.3,24.77,48.86,994.33
6124697,3410.0,0.5559,79938.2,24.76,48.83,994.31
6126697,3412.0,0.5556,79998.9,24.76,48.91,994.34
6128697,3414.0,0.5559,79938.2,24.76,48.84,994.34
6130697,3416.0,0.5554,80029.3,24.76,48.9,994.34
6132697,3418.0,0.555,80090.1,24.76,48.89,994.34
6134697,3420.0,0.5546,80151.0,24.76,48.99,994.34
6136697,3422.0,0.5548,80120.5,24.76,49.01,994.32
6138697,3424.0,0.5559,79938.2,24.76,49.03,994.33
6140697,3426.0,0.555,80090.1,24.76,49.04,994.36
6142697,3428.0,0.555,80090.1,24.76,49.06,994.34
6144697,3430.0,0.555,80090.1,24.76,49.06,994.34
6146697,3432.0,0.5558,79968.5,24.76,49.06,994.34
6148697,3434.0,0.5552,80059.7,24.76,49.07,994.35
6150697,3436.0,0.5548,80120.5,24.76,49.07,994.32
6152697,3438.0,0.555,80090.1,24.76,49.11,994.34
6154697,3440.0,0.5558,79968.5,24.76,49.06,994.32
6156697,3442.0,0.5552,80059.7,24.76,49.04,994.35
6158697,3444.0,0.5563,79877.5,24.77,49.13,994.34
6160697,3446.0,0.5558,79968.5,24.76,49.01,994.32
6162697,3448.0,0.5558,79968.5,24.76,48.98,994.33
6164697,3450.0,0.5558,79968.5,24.76,48.97,994.31
6166697,3452.0,0.5559,79938.2,24.76,48.96,994.32
6168697,3454.0,0.5567,79817.0,24.76,48.95,994.32
6170697,3456.0,0.5559,79938.2,24.76,48.97,994.33
6172697,3458.0,0.5573,79726.3,24.76,48.99,994.32
6174697,3460.0,0.5563,79877.5,24.76,48.99,994.32
6176697,3462.0,0.5567,79817.0,24.76,49.05,994.33
6178697,3464.0,0.5563,79877.5,24.76,49.06,994.32
6180697,3466.0,0.5567,79817.0,24.76,49.07,994.3
6182697,3468.0,0.5559,79938.2,24.76,49.07,994.3
6184697,3470.0,0.5558,79968.5,24.76,49.04,994.39
6186697,3472.0,0.5554,80029.3,24.76,49.04,994.35
6188697,3474.0,0.5554,80029.3,24.76,49.05,994.31
6190697,3476.0,0.5554,80029.3,24.76,49.18,994.31
6192697,3478.0,0.5554,80029.3,24.76,49.06,994.35
6194697,3480.0,0.5554,80029.3,24.76,49.09,994.32
6196697,3482.0,0.5541,80242.5,24.76,49.1,994.34
6198697,3484.0,0.5544,80181.5,24.76,49.1,994.34
6200697,3486.0,0.5546,80151.0,24.76,49.12,994.34
6202697,3488.0,0.5548,80120.5,24.77,49.13,994.3
6204697,3490.0,0.5546,80151.0,24.77,49.13,994.35
6206697,3492.0,0.5548,80120.5,24.77,49.14,994.34
6208697,3494.0,0.5548,80120.5,24.77,49.14,994.36
6210697,3496.0,0.5552,80059.7,24.77,49.15,994.33
6212697,3498.0,0.5544,80181.5,24.76,49.14,994.34
6214697,3500.0,0.5554,80029.3,24.77,49.13,994.34
6216697,3502.0,0.5559,79938.2,24.77,49.13,994.33
6218697,3504.0,0.5567,79817.0,24.77,49.09,994.33
6220697,3506.0,0.5563,79877.5,24.76,49.03,994.35
6222697,3508.0,0.5565,79847.3,24.77,48.95,994.32
6224697,3510.0,0.5576,79666.0,24.77,48.89,994.34
6226697,3512.0,0.5574,79696.2,24.77,48.84,994.33
6228697,3514.0,0.5567,79817.0,24.77,48.89,994.33
6230697,3516.0,0.5576,79666.0,24.77,48.81,994.35
6232697,3518.0,0.5565,79847.3,24.77,48.8,994.34
6234697,3520.0,0.5576,79666.0,24.77,48.8,994.34
6236697,3522.0,0.5563,79877.5,24.77,48.81,994.32
6238697,3524.0,0.5563,79877.5,24.77,48.78,994.32
6240697,3526.0,0.5563,79877.5,24.77,48.76,994.33
6242697,3528.0,0.5563,79877.5,24.77,48.74,994.33
6244697,3530.0,0.5571,79756.5,24.77,48.72,994.33
6246697,3532.0,0.5559,79938.2,24.77,48.72,994.32
6248697,3534.0,0.5558,79968.5,24.77,48.71,994.34
6250697,3536.0,0.5563,79877.5,24.77,48.71,994.34
6252697,3538.0,0.5559,79938.2,24.77,48.73,994.34
6254697,3540.0,0.5546,80151.0,24.77,48.74,994.33
6256697,3542.0,0.5543,80212.0,24.78,48.77,994.37
6258697,3544.0,0.5544,80181.5,24.77,48.8,994.34
6260697,3546.0,0.555,80090.1,24.77,48.9,994.34
6262697,3548.0,0.555,80090.1,24.77,48.84,994.33
6264697,3550.0,0.5541,80242.5,24.77,48.87,994.33
6266697,3552.0,0.5552,80059.7,24.77,48.88,994.33
6268697,3554.0,0.5548,80120.5,24.77,48.89,994.34
6270697,3556.0,0.5548,80120.5,24.77,48.9,994.34
6272697,3558.0,0.5546,80151.0,24.78,48.89,994.37
6274697,3560.0,0.5552,80059.7,24.78,48.9,994.32
6276697,3562.0,0.5554,80029.3,24.77,48.91,994.32
6278697,3564.0,0.5556,79998.9,24.78,48.92,994.36
6280697,3566.0,0.5561,79907.8,24.77,48.9,994.35
6282697,3568.0,0.5561,79907.8,24.77,48.88,994.33
6284697,3570.0,0.5563,79877.5,24.77,48.83,994.36
6286697,3572.0,0.5565,79847.3,24.77,48.82,994.33
6288697,3574.0,0.5565,79847.3,24.77,48.81,994.34
6290697,3576.0,0.5569,79786.8,24.78,48.82,994.34
6292697,3578.0,0.5569,79786.8,24.78,48.96,994.34
6294697,3580.0,0.5573,79726.3,24.77,48.82,994.35
6296697,3582.0,0.5571,79756.5,24.78,48.8,994.35
6298697,3584.0,0.5571,79756.5,24.78,48.79,994.35
6300697,3586.0,0.5576,79666.0,24.78,48.78,994.36
6302697,3588.0,0.5565,79847.3,24.78,48.75,994.33
6304697,3590.0,0.5565,79847.3,24.78,48.73,994.36
6306697,3592.0,0.5571,79756.5,24.78,48.72,994.41
6308697,3594.0,0.5576,79666.0,24.78,48.71,994.35
6310697,3596.0,0.5563,79877.5,24.78,48.71,994.34
6312697,3598.0,0.5574,79696.2,24.78,48.71,994.33
6314697,3600.0,0.5571,79756.5,24.78,48.71,994.37
6316697,3602.0,0.5563,79877.5,24.78,48.72,994.37
6318697,3604.0,0.5567,79817.0,24.79,48.71,994.36
6320697,3606.0,0.5563,79877.5,24.78,48.72,994.37
6322697,3608.0,0.5573,79726.3,24.78,48.72,994.35
6324697,3610.0,0.5563,79877.5,24.79,48.9,994.38
6326697,3612.0,0.5573,79726.3,24.78,48.7,994.37
6328697,3614.0,0.5563,79877.5,24.78,48.7,994.34
6330697,3616.0,0.5563,79877.5,24.78,48.69,994.36
6332697,3618.0,0.5573,79726.3,24.79,48.67,994.35
6334697,3620.0,0.5569,79786.8,24.78,48.67,994.36
6336697,3622.0,0.5573,79726.3,24.79,48.67,994.34
6338697,3624.0,0.5563,79877.5,24.78,48.66,994.35
6340697,3626.0,0.5573,79726.3,24.79,48.66,994.35
6342697,3628.0,0.5573,79726.3,24.79,48.65,994.37
6344697,3630.0,0.5567,79817.0,24.79,48.63,994.36
6346697,3632.0,0.5563,79877.5,24.79,48.65,994.37
6348697,3634.0,0.5576,79666.0,24.79,48.65,994.36
6350697,3636.0,0.5567,79817.0,24.79,48.69,994.37
6352697,3638.0,0.5563,79877.5,24.78,48.73,994.35
6354697,3640.0,0.5571,79756.5,24.79,48.75,994.37
6356697,3642.0,0.5563,79877.5,24.78,48.67,994.35
